"skewSurge"
"290"	0.0255
"291"	0.0461
"292"	0.0138
"293"	-0.0385
"294"	0.0271
"295"	-0.0299
"296"	-0.0374
"297"	-0.1439
"298"	-0.1848
"299"	-0.1627
"300"	-0.1182
"301"	-0.1841
"302"	-0.1872
"303"	-0.1546
"304"	-0.1652
"305"	-0.1355
"306"	-0.0706
"307"	-0.1052
"308"	-0.0854
"309"	0.0616
"310"	0.1184
"311"	-0.0121
"312"	-0.0079
"313"	-0.0252
"314"	-0.0726
"315"	-0.0498
"316"	-0.0683
"317"	0.021
"318"	0.0377
"319"	0.0719
"320"	0.079
"321"	0.0072
"322"	-0.0097
"323"	-0.0507
"324"	-0.065
"325"	-0.0848
"326"	-0.0052
"327"	-0.0999
"328"	-0.0811
"329"	-0.1052
"330"	-0.0827
"331"	-0.0732
"332"	-0.0436
"333"	-0.0687
"334"	-0.0425
"335"	-0.028
"336"	-0.0468
"337"	-0.0412
"338"	-0.0207
"339"	-0.0237
"340"	-0.0235
"341"	0.0179
"342"	0.0318
"343"	0.0145
"344"	0.0604
"345"	0.0414
"346"	0.0362
"347"	-0.0024
"348"	-0.0279
"349"	-0.0016
"350"	0.0607
"351"	0.0098
"352"	0.1052
"353"	0.0289
"354"	0.0374
"355"	-0.0446
"356"	0.0353
"357"	-0.0053
"358"	-0.0053
"359"	-0.0032
"360"	0.0023
"361"	-0.03
"362"	-0.0233
"363"	-0.0218
"364"	-0.0538
"365"	-0.0359
"366"	-0.0091
"367"	0.0224
"368"	0.0965
"369"	0.0265
"370"	0.0479
"371"	0.115
"372"	-0.0271
"373"	0.034
"374"	-0.0242
"375"	-0.0165
"376"	-0.0402
"377"	-0.0208
"378"	-0.0821
"379"	-0.0459
"380"	-0.044
"381"	-0.0593
"382"	-0.0403
"383"	-0.1036
"384"	-0.0857
"385"	-0.0052
"386"	-0.0695
"387"	-0.0945
"388"	-0.0948
"389"	-0.1443
"390"	-0.1238
"391"	-0.1644
"392"	-0.1072
"393"	-0.0132
"394"	0.0958
"395"	0.0665
"396"	0.003
"397"	-0.0653
"398"	-0.0011
"399"	-0.0934
"400"	-0.0429
"401"	-0.0802
"402"	0.0452
"403"	0.0017
"404"	0.0075
"405"	-0.0484
"406"	-0.0334
"407"	-0.1557
"408"	-0.1187
"409"	-0.1525
"410"	-0.0796
"411"	-0.089
"412"	0.0574
"413"	0.0491
"414"	0.0485
"415"	-0.029
"416"	-0.0828
"417"	-0.1076
"418"	-0.0792
"419"	-0.062
"420"	-0.0725
"421"	-0.0572
"422"	-0.0302
"423"	-0.1249
"424"	0.0381
"425"	-0.2637
"426"	0.0065
"427"	-0.0147
"428"	-0.0266
"429"	-0.0824
"430"	-0.0473
"431"	0.0363
"432"	1e-04
"433"	0.0042
"434"	-0.0633
"435"	-0.0307
"436"	0.0016
"437"	-0.0291
"438"	-0.0356
"439"	-0.0753
"440"	-0.1306
"441"	-0.1308
"442"	-0.1208
"443"	-0.0897
"444"	-0.0855
"445"	-0.0889
"446"	-0.0499
"447"	0.0091
"448"	-0.0169
"449"	-9e-04
"450"	-0.03
"451"	0.0191
"452"	-0.0394
"453"	0.0553
"454"	0.095
"455"	0.088
"456"	0.0765
"457"	0.0998
"458"	0.034
"459"	-0.0084
"460"	-0.0065
"461"	0.035
"462"	0.0643
"463"	0.038
"464"	-0.0212
"465"	-0.0028
"466"	-0.0147
"467"	0.0219
"468"	-0.0073
"469"	-0.021
"470"	0.0129
"471"	-0.0022
"472"	0.0322
"473"	0.1412
"474"	0.0233
"475"	0.0376
"476"	-0.0012
"477"	0.0199
"478"	0.0851
"479"	0.045
"480"	-0.0027
"481"	0.0277
"482"	-0.0404
"483"	-0.085
"484"	-0.0466
"485"	-0.1404
"486"	-0.1177
"487"	-0.1501
"488"	-0.1291
"489"	-0.0821
"490"	-0.123
"491"	-0.1094
"492"	-0.1663
"493"	-0.1839
"494"	-0.1441
"495"	0.252
"496"	-0.1882
"497"	-0.1505
"498"	-0.1425
"499"	-0.1356
"500"	-0.0762
"501"	-0.0751
"502"	-0.1757
"503"	-0.1518
"504"	-0.1225
"505"	-0.0963
"506"	-0.1158
"507"	-0.1846
"508"	-0.211
"509"	-0.2178
"510"	-0.2313
"511"	-0.156
"512"	-0.1822
"513"	-0.1859
"514"	-0.1753
"515"	-0.1785
"516"	-0.1899
"517"	-0.1607
"518"	-0.1802
"519"	-0.1553
"520"	-0.1259
"521"	-0.1518
"522"	-0.1075
"523"	-0.0692
"524"	0.0317
"525"	0.1082
"526"	0.101
"527"	0.1386
"528"	0.1597
"529"	0.1248
"530"	0.0852
"531"	-0.097
"532"	-0.0405
"533"	-0.0679
"534"	0.0121
"535"	0.0748
"536"	-0.0799
"537"	0.0402
"538"	0.0616
"539"	-0.0488
"540"	0.1604
"541"	0.1766
"542"	0.1979
"543"	0.1224
"544"	0.0851
"545"	-0.0064
"546"	-0.0138
"547"	-0.0751
"548"	-0.1149
"549"	-0.1297
"550"	-0.0555
"551"	-0.1957
"552"	-0.2753
"553"	-0.2052
"554"	-0.2282
"555"	-0.2469
"556"	-0.2296
"557"	-0.002
"558"	0.0493
"559"	0.1862
"560"	-0.2479
"561"	-0.2239
"562"	-0.1269
"563"	-0.0653
"564"	-0.0826
"565"	-0.1142
"566"	-0.1536
"567"	-0.203
"568"	-0.2564
"569"	-0.2441
"570"	-0.2145
"571"	-0.1677
"572"	-0.2
"573"	-0.1683
"574"	-0.2065
"575"	-0.1885
"576"	-0.2083
"577"	-0.1593
"578"	-0.1431
"579"	-0.0781
"580"	-0.0162
"581"	0.0079
"582"	0.0554
"583"	0.0671
"584"	0.0187
"585"	-0.0239
"586"	-0.1438
"587"	-0.1762
"588"	-0.1195
"589"	-0.0927
"590"	-0.1151
"591"	-0.1992
"592"	-0.2661
"593"	-0.1872
"594"	-0.2229
"595"	-0.1654
"596"	-0.1895
"597"	-0.129
"598"	-0.145
"599"	-0.0793
"600"	-0.1204
"601"	-0.0025
"602"	0.0103
"603"	-0.0568
"604"	-0.0628
"605"	0.0753
"606"	-0.0334
"607"	-0.1434
"608"	-0.0616
"609"	0.119
"610"	0.1145
"611"	0.0225
"612"	-0.029
"613"	-0.1163
"614"	-0.0832
"615"	-0.0851
"616"	-0.0572
"617"	0.0031
"618"	0.073
"619"	0.3452
"620"	0.2197
"621"	-0.1555
"622"	-0.1315
"623"	0.1265
"624"	0.2629
"625"	0.1132
"626"	-0.0243
"627"	-0.1144
"628"	0.0725
"629"	0.05
"630"	-0.0993
"631"	-0.007
"632"	-0.1058
"633"	-0.2531
"634"	-0.2128
"635"	-0.1652
"636"	-0.1472
"637"	-0.1212
"638"	-0.0726
"639"	-0.0522
"640"	-0.1049
"641"	-0.2005
"642"	-0.2485
"643"	-0.2528
"644"	-0.2477
"645"	-0.1916
"646"	-0.2215
"647"	-0.1791
"648"	-0.2244
"649"	-0.1796
"650"	-0.2614
"651"	-0.2019
"652"	-0.2
"653"	-0.2283
"654"	-0.2485
"655"	-0.1429
"656"	-0.1685
"657"	-0.1618
"658"	-0.205
"659"	-0.2339
"660"	-0.2276
"661"	-0.2228
"662"	-0.1788
"663"	-0.1406
"664"	-0.1829
"665"	-0.1548
"666"	-0.1493
"667"	-0.1394
"668"	-0.1197
"669"	-0.1964
"670"	-0.1799
"671"	-0.1829
"672"	-0.0926
"673"	-0.022
"674"	0.093
"675"	0.1291
"676"	0.0215
"677"	-0.0277
"678"	0.0149
"679"	0.0136
"680"	-0.0027
"681"	-0.2581
"682"	-0.1461
"683"	-0.0792
"684"	-0.0389
"685"	0.0458
"686"	0.0265
"687"	0.139
"688"	0.1841
"689"	0.1076
"690"	0.1321
"691"	0.1012
"692"	0.1057
"693"	0.1329
"694"	0.192
"695"	0.1127
"696"	0.1623
"697"	0.2083
"698"	0.1543
"699"	-0.0253
"700"	-0.0339
"701"	-0.0913
"702"	-0.0385
"703"	-0.0346
"704"	-0.0094
"705"	0.0531
"706"	-0.0229
"707"	0.0644
"708"	0.079
"709"	0.1447
"710"	-0.0054
"711"	0.1354
"712"	0.1477
"713"	0.2201
"714"	0.1241
"715"	0.1208
"716"	0.0881
"717"	0.0963
"718"	-0.0041
"719"	0.0374
"720"	-0.0442
"721"	-0.0301
"722"	-0.0738
"723"	-0.08
"724"	-0.0942
"725"	-0.0634
"726"	-0.0849
"727"	-0.0147
"728"	-0.0494
"729"	-0.0464
"730"	-0.0374
"731"	-0.0565
"732"	-0.0939
"733"	-0.1059
"734"	-0.2019
"735"	-0.2389
"736"	-0.1999
"737"	-0.1788
"738"	-0.2202
"739"	-0.1952
"740"	-0.2008
"741"	-0.214
"742"	-0.3048
"743"	0.4983
"744"	-0.2141
"745"	-0.2723
"746"	-0.3637
"747"	-0.3524
"748"	-0.2716
"749"	-0.2529
"750"	-0.2234
"751"	-0.3041
"752"	-0.2956
"753"	-0.2389
"754"	-0.183
"755"	-0.2028
"756"	-0.175
"757"	-0.3155
"758"	-0.4308
"759"	-0.3901
"760"	-0.4286
"761"	-0.3336
"762"	-0.2772
"763"	-0.3336
"764"	-0.3194
"765"	-0.2562
"766"	-0.1599
"767"	-0.0957
"768"	-0.0758
"769"	0.0984
"770"	-0.0269
"771"	0.0178
"772"	-0.0373
"773"	-0.0298
"774"	-0.0697
"775"	-0.0632
"776"	-0.0984
"777"	-0.1377
"778"	-0.2104
"779"	-0.1441
"780"	-0.1356
"781"	-0.1044
"782"	-0.0617
"783"	-0.1166
"784"	-0.1146
"785"	-0.1068
"786"	-0.1033
"787"	-0.1052
"788"	-0.1264
"789"	-0.0793
"790"	-0.0716
"791"	-0.0833
"792"	0.0946
"793"	0.1131
"794"	-0.0144
"795"	-0.1357
"796"	-0.1545
"797"	0.0212
"798"	0.2046
"799"	0.0704
"800"	0.0216
"801"	0.0296
"802"	-0.0262
"803"	-0.165
"804"	-0.1351
"805"	-0.0771
"806"	0.0141
"807"	0.4604
"808"	0.2191
"809"	0.1931
"810"	-0.0864
"811"	-0.027
"812"	0.3866
"813"	-0.1626
"814"	-0.1409
"815"	-0.1892
"816"	-0.2408
"817"	-0.3304
"818"	-0.3282
"819"	-0.2571
"820"	-0.2595
"821"	-0.1899
"822"	-0.1931
"823"	-0.1642
"824"	-0.1397
"825"	0.0779
"826"	-0.0579
"827"	0.0452
"828"	0.1202
"829"	0.2301
"830"	0.0844
"831"	0.2192
"832"	0.2357
"833"	0.0334
"834"	-0.0089
"835"	0.2148
"836"	0.3501
"837"	0.2767
"838"	0.2279
"839"	0.1485
"840"	0.0678
"841"	0.0367
"842"	0.0269
"843"	-0.0331
"844"	-0.0814
"845"	-0.0417
"846"	0.0203
"847"	0.0958
"848"	0.1521
"849"	-0.127
"850"	-0.1692
"851"	-0.019
"852"	-6e-04
"853"	-0.0458
"854"	-0.0732
"855"	-0.0717
"856"	-0.046
"857"	-0.072
"858"	-0.0268
"859"	-0.0582
"860"	8e-04
"861"	0.0663
"862"	0.0301
"863"	-0.0195
"864"	0.0474
"865"	0.017
"866"	0.0461
"867"	0.1113
"868"	0.0326
"869"	-0.0609
"870"	0.1306
"871"	0.1207
"872"	0.1349
"873"	0.3419
"874"	0.3279
"875"	0.2252
"876"	0.2251
"877"	0.0465
"878"	-0.0902
"879"	0.0039
"880"	0.1225
"881"	0.1591
"882"	0.2137
"883"	0.1442
"884"	0.1024
"885"	0.125
"886"	0.0719
"887"	0.0248
"888"	0.0882
"889"	0.0356
"890"	0.1364
"891"	0.0891
"892"	0.0372
"893"	0.0288
"894"	0.0527
"895"	0.0816
"896"	0.1106
"897"	0.0894
"898"	0.0958
"899"	0.1243
"900"	0.096
"901"	0.1065
"902"	0.0578
"903"	0.1062
"904"	0.1377
"905"	0.3064
"906"	0.056
"907"	-0.0656
"908"	-0.0258
"909"	0.0753
"910"	0.4142
"911"	0.4197
"912"	0.2916
"913"	0.2055
"914"	0.131
"915"	0.0607
"916"	0.0457
"917"	-0.005
"918"	-0.0687
"919"	-0.0396
"920"	-0.0899
"921"	-0.0585
"922"	-0.0506
"923"	-0.0593
"924"	0.0212
"925"	0.1334
"926"	0.0948
"927"	0.1052
"928"	0.0094
"929"	0.2424
"930"	0.1786
"931"	-0.1233
"932"	0.0411
"933"	0.0593
"934"	-0.0715
"935"	-0.0122
"936"	-0.0194
"937"	-0.0568
"938"	-0.0718
"939"	-0.0204
"940"	-0.177
"941"	-0.1375
"942"	-0.162
"943"	-0.2351
"944"	-0.2167
"945"	-0.1928
"946"	-0.3027
"947"	-0.3535
"948"	-0.3587
"949"	-0.2613
"950"	-0.2327
"951"	-0.2914
"952"	-0.263
"953"	-0.1894
"954"	-0.2016
"955"	-0.1839
"956"	-0.2211
"957"	-0.2797
"958"	-0.2915
"959"	-0.3
"960"	-0.3186
"961"	-0.2874
"962"	-0.3045
"963"	-0.3125
"964"	-0.2961
"965"	-0.2832
"966"	-0.3064
"967"	-0.2782
"968"	-0.2597
"969"	-0.1957
"970"	-0.1904
"971"	-0.1229
"972"	-0.2042
"973"	-0.1355
"974"	-0.1496
"975"	-0.0083
"976"	-0.1082
"977"	-0.0471
"978"	-0.113
"979"	-0.0579
"980"	-0.071
"981"	-0.051
"982"	-0.0693
"983"	-0.046
"984"	-0.0873
"985"	-0.1228
"986"	-0.1958
"987"	-0.1355
"988"	-0.0832
"989"	-0.0154
"990"	-0.0493
"991"	0.0341
"992"	0.0541
"993"	0.0464
"994"	0.2313
"995"	0.1272
"996"	0.0187
"997"	-0.0706
"998"	-0.1394
"999"	-0.2127
"1000"	-0.2604
"1001"	-0.1537
"1002"	-0.02
"1003"	-0.1145
"1004"	-0.1658
"1005"	-0.152
"1006"	-0.1433
"1007"	-0.0801
"1008"	-0.0082
"1009"	0.0149
"1010"	-0.0436
"1011"	-0.0395
"1012"	-0.0578
"1013"	-0.0733
"1014"	-0.0779
"1015"	-0.0695
"1016"	-0.1147
"1017"	-0.1254
"1018"	-0.1772
"1019"	-0.1544
"1020"	-0.1233
"1021"	-0.1118
"1022"	-0.1585
"1023"	-0.2058
"1024"	-0.1616
"1025"	-0.1987
"1026"	-0.1666
"1027"	-0.213
"1028"	-0.2011
"1029"	-0.1797
"1030"	-0.1995
"1031"	-0.1602
"1032"	-0.1195
"1033"	-0.19
"1034"	-0.1122
"1035"	-0.0797
"1036"	-0.0773
"1037"	-0.0549
"1038"	0.0611
"1039"	0.0847
"1040"	0.0425
"1041"	0.0073
"1042"	-0.0038
"1043"	0.0365
"1044"	-0.0127
"1045"	-0.0013
"1046"	-0.076
"1047"	-0.0826
"1048"	-0.1327
"1049"	-0.0367
"1050"	-0.0626
"1051"	-0.0576
"1052"	0.1161
"1053"	-0.0169
"1054"	-0.1649
"1055"	-0.0451
"1056"	-0.0708
"1057"	0.1537
"1058"	-0.0497
"1059"	-0.0632
"1060"	-0.1671
"1061"	-0.1432
"1062"	-0.1128
"1063"	-0.0661
"1064"	-0.0509
"1065"	0.0061
"1066"	0.0012
"1067"	-0.0011
"1068"	0.0094
"1069"	0.1617
"1070"	0.3218
"1071"	0.2558
"1072"	0.2589
"1073"	0.4192
"1074"	0.1505
"1075"	0.1317
"1076"	0.0366
"1077"	0.0557
"1078"	0.1222
"1079"	0.1754
"1080"	0.1236
"1081"	-0.0516
"1082"	-0.0929
"1083"	-0.1137
"1084"	-0.1051
"1085"	-0.0553
"1086"	-0.0608
"1087"	-0.1177
"1088"	-0.0837
"1089"	-0.0822
"1090"	-0.0744
"1091"	-0.0607
"1092"	-0.0498
"1093"	-0.0744
"1094"	-0.0832
"1095"	-0.063
"1096"	-0.0654
"1097"	-0.0858
"1098"	-0.1214
"1099"	-0.1475
"1100"	-0.2111
"1101"	-0.1669
"1102"	-0.169
"1103"	-0.1113
"1104"	-0.1261
"1105"	-0.0798
"1106"	-0.0964
"1107"	-0.0533
"1108"	-0.1291
"1109"	-0.0898
"1110"	-0.0742
"1111"	-0.0319
"1112"	-0.0536
"1113"	-0.1059
"1114"	-0.1019
"1115"	-0.1296
"1116"	0.0668
"1117"	-0.1271
"1118"	-0.1106
"1119"	-0.0853
"1120"	-0.0856
"1121"	0.0323
"1122"	0.0189
"1123"	0.0398
"1124"	-0.0234
"1125"	0.011
"1126"	-0.0165
"1127"	-0.0328
"1128"	-0.0398
"1129"	-0.0814
"1130"	-0.1305
"1131"	-0.092
"1132"	-0.0749
"1133"	-0.0413
"1134"	0.0026
"1135"	-0.0204
"1136"	-0.0121
"1137"	0.1107
"1138"	0.0109
"1139"	-0.0306
"1140"	-0.0686
"1141"	-0.0128
"1142"	-0.0272
"1143"	0.0063
"1144"	-0.0428
"1145"	-0.0995
"1146"	-0.1161
"1147"	-0.0486
"1148"	0.0937
"1149"	0.1245
"1150"	0.0286
"1151"	-0.0469
"1152"	-0.1237
"1153"	-0.0509
"1154"	-0.0783
"1155"	-0.0643
"1156"	-0.1087
"1157"	-0.0511
"1158"	-0.0855
"1159"	-0.0348
"1160"	-0.0471
"1161"	-0.0397
"1162"	-0.0656
"1163"	-0.0416
"1164"	0.0151
"1165"	0.1877
"1166"	0.177
"1167"	0.19
"1168"	0.1509
"1169"	0.1995
"1170"	0.1755
"1171"	0.1228
"1172"	0.0593
"1173"	0.0601
"1174"	0.0094
"1175"	0.0879
"1176"	0.1324
"1177"	-0.1015
"1178"	-0.0259
"1179"	0.0935
"1180"	0.039
"1181"	0.1032
"1182"	0.0181
"1183"	0.0885
"1184"	0.0549
"1185"	0.0524
"1186"	0.0019
"1187"	0.0596
"1188"	0.0817
"1189"	0.1378
"1190"	0.0906
"1191"	0.0926
"1192"	0.1323
"1193"	0.25
"1194"	0.2367
"1195"	0.2463
"1196"	0.0905
"1197"	0.1417
"1198"	0.1134
"1199"	0.1513
"1200"	0.2458
"1201"	0.1742
"1202"	0.1359
"1203"	0.1637
"1204"	-0.0063
"1205"	0.0781
"1206"	-0.0434
"1207"	-0.0304
"1208"	-0.0834
"1209"	-0.0029
"1210"	-0.0779
"1211"	-0.0063
"1212"	-0.0836
"1213"	-0.081
"1214"	-0.1676
"1215"	-0.1104
"1216"	-0.1196
"1217"	-0.0907
"1218"	-0.1133
"1219"	-0.0509
"1220"	-0.116
"1221"	-0.0589
"1222"	0.0117
"1223"	0.0117
"1224"	-0.0135
"1225"	-0.068
"1226"	-0.1483
"1227"	-0.1137
"1228"	-0.0944
"1229"	-0.0917
"1230"	-0.1409
"1231"	-0.1616
"1232"	-0.2225
"1233"	-0.1976
"1234"	-0.2264
"1235"	-0.1758
"1236"	-0.1637
"1237"	-0.1336
"1238"	-0.1147
"1239"	-0.0782
"1240"	-0.0688
"1241"	-0.023
"1242"	-0.0935
"1243"	-0.035
"1244"	-0.1155
"1245"	-0.093
"1246"	-0.1025
"1247"	-0.1044
"1248"	-0.1202
"1249"	-0.1048
"1250"	-0.0376
"1251"	-0.0438
"1252"	0.0268
"1253"	0.0807
"1254"	-0.0238
"1255"	0.0092
"1256"	4e-04
"1257"	0.0537
"1258"	0.121
"1259"	0.0695
"1260"	0.0427
"1261"	0.1299
"1262"	0.0229
"1263"	0.0448
"1264"	-0.0113
"1265"	-0.0371
"1266"	-0.0647
"1267"	-0.0349
"1268"	-0.0398
"1269"	-0.1029
"1270"	-0.0533
"1271"	-0.0708
"1272"	-0.0037
"1273"	-0.1125
"1274"	-0.0878
"1275"	-0.0925
"1276"	-0.0414
"1277"	-0.0621
"1278"	-0.0299
"1279"	-0.0814
"1280"	-0.1684
"1281"	-0.1357
"1282"	-0.1338
"1283"	-0.08
"1284"	-0.1243
"1285"	-0.1124
"1286"	0.013
"1287"	0.1074
"1288"	0.0216
"1289"	-0.0035
"1290"	-0.115
"1291"	0.0105
"1292"	-0.0493
"1293"	0.0861
"1294"	-0.0882
"1295"	-0.0153
"1296"	-0.1044
"1297"	-0.1951
"1298"	-0.2269
"1299"	-0.0972
"1300"	-0.1501
"1301"	-0.0283
"1302"	0.0991
"1303"	-0.2005
"1304"	-0.1723
"1305"	-0.1062
"1306"	-0.0559
"1307"	-0.0431
"1308"	-0.1611
"1309"	-0.2275
"1310"	-0.0993
"1311"	-0.1471
"1312"	-0.0951
"1313"	-0.1263
"1314"	-0.1421
"1315"	-0.1091
"1316"	-0.2016
"1317"	-0.1082
"1318"	-0.14
"1319"	-0.1135
"1320"	-0.1511
"1321"	-0.1689
"1322"	-0.2177
"1323"	-0.2242
"1324"	-0.2841
"1325"	-0.2009
"1326"	-0.2579
"1327"	-0.1509
"1328"	-0.1421
"1329"	-0.119
"1330"	-0.1471
"1331"	-0.0694
"1332"	-0.1006
"1333"	-0.0573
"1334"	-0.1316
"1335"	-0.1163
"1336"	-0.0711
"1337"	-0.0384
"1338"	-0.0168
"1339"	-0.0749
"1340"	-0.1033
"1341"	-0.0034
"1342"	-0.0269
"1343"	-0.0161
"1344"	0.0116
"1345"	0.0164
"1346"	0.0625
"1347"	0.1997
"1348"	0.0978
"1349"	0.0155
"1350"	0.0342
"1351"	-0.0302
"1352"	0.1537
"1353"	0.0587
"1354"	0.0129
"1355"	-0.0691
"1356"	-0.046
"1357"	0.098
"1358"	0.0748
"1359"	-0.0467
"1360"	-0.1174
"1361"	-0.0532
"1362"	0.1041
"1363"	0.1149
"1364"	-0.2672
"1365"	0.2563
"1366"	-0.0737
"1367"	0.0735
"1368"	0.0485
"1369"	0.0535
"1370"	-0.0263
"1371"	-0.0444
"1372"	-0.0782
"1373"	-0.0142
"1374"	-0.005
"1375"	0.1892
"1376"	0.2371
"1377"	0.2345
"1378"	0.1306
"1379"	0.0955
"1380"	-7e-04
"1381"	0.1399
"1382"	-0.0374
"1383"	-0.0102
"1384"	0.0089
"1385"	0.1176
"1386"	-0.0471
"1387"	0.0652
"1388"	-0.0132
"1389"	-0.022
"1390"	-0.1768
"1391"	-0.0934
"1392"	-0.177
"1393"	-0.1281
"1394"	-0.1709
"1395"	-0.1993
"1396"	-0.2949
"1397"	-0.2276
"1398"	-0.2845
"1399"	-0.2253
"1400"	-0.2168
"1401"	-0.138
"1402"	-0.1823
"1403"	-0.1572
"1404"	-0.1273
"1405"	-0.0444
"1406"	0.0479
"1407"	0.0689
"1408"	0.1367
"1409"	0.1754
"1410"	0.2015
"1411"	0.0011
"1412"	0.1596
"1413"	0.1431
